"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","VOPREGY","VOPREGY_","VOPMO_C","VOPMO_C_","VOPREGX","VOPREGX_","VOPRGY1","VOPRGY1_","VOPRGY2","VOPRGY2_","VOPRGY3","VOPRGY3_","VOPRGY4","VOPRGY4_"
"20141",2664215,27,0,"1","420","D","12","D",62,"D",,"A",,"A",,"A",,"A"
"20141",2664215,28,0,"1","420","D","11","D",68,"D",,"A",,"A",,"A",,"A"
"20141",2664405,50,0,"1","420","D","11","D",81,"D",,"A",,"A",,"A",,"A"
"20141",2664475,51,0,"1","400","D","01","D",21,"D",,"A",,"A",,"A",,"A"
"20141",2664485,30,0,"1","400","D","11","D",25,"D",,"A",,"A",,"A",,"A"
"20141",2664535,36,0,"2","420","D","11","D",152,"D",,"A",,"A",,"A",,"A"
"20141",2664605,23,0,"1","420","D","12","D",86,"D",,"A",,"A",,"A",,"A"
"20141",2664615,53,0,"1","405","D","01","D",733,"D",,"A",,"A",,"A",,"A"
"20141",2664695,37,0,"1","420","D","01","D",50,"D",,"A",,"A",,"A",,"A"
"20141",2664695,38,0,"1","405","D","01","D",300,"D",,"A",,"A",,"A",,"A"
"20141",2664735,63,0,"1","410","D","11","D",45,"D",,"A",,"A",,"A",,"A"
"20141",2664735,64,0,"1","420","D","11","D",65,"D",,"A",,"A",,"A",,"A"
"20141",2664805,44,0,"1","420","D","01","D",40,"D",,"A",,"A",,"A",,"A"
"20141",2664875,27,0,"1","430","D","12","D",.,"H","425","D","415","D",,"A",,"A"
"20141",2664875,27,1,"1","420","D","12","D",60,"E",,"A",,"A",,"A",,"A"
"20141",2664995,44,0,"1","405","D","12","D",212,"D",,"A",,"A",,"A",,"A"
"20141",2665005,68,0,"2","420","D","11","D",75,"D",,"A",,"A",,"A",,"A"
"20141",2665115,30,0,"1","420","D","01","D",208,"D",,"A",,"A",,"A",,"A"
"20141",2665215,55,0,"1","420","D","11","D",161,"D",,"A",,"A",,"A",,"A"
"20141",2665305,32,0,"1","410","D","12","D",37,"D",,"A",,"A",,"A",,"A"
"20141",2665405,63,0,"1","420","D","12","D",65,"D",,"A",,"A",,"A",,"A"
"20141",2665415,17,0,"1","400","D","11","D",20,"D",,"A",,"A",,"A",,"A"
"20141",2665415,18,0,"1","420","D","11","D",67,"D",,"A",,"A",,"A",,"A"
"20141",2665425,49,0,"1","420","D","01","D",49,"D",,"A",,"A",,"A",,"A"
"20141",2665425,50,0,"1","405","D","12","D",628,"D",,"A",,"A",,"A",,"A"
"20141",2665505,34,0,"1","420","D","01","D",75,"D",,"A",,"A",,"A",,"A"
"20141",2665565,49,0,"1","420","D","12","D",270,"D",,"A",,"A",,"A",,"A"
"20141",2665575,49,0,"1","420","D","11","D",78,"D",,"A",,"A",,"A",,"A"
"20141",2665965,28,0,"1","430","D","12","D",.,"H","405","D","410","D",,"A",,"A"
"20141",2665965,28,1,"1","405","D","12","D",258,"E",,"A",,"A",,"A",,"A"
"20141",2665965,28,2,"1","410","D","12","D",22,"E",,"A",,"A",,"A",,"A"
"20141",2666005,44,0,"1","420","D","12","D",70,"D",,"A",,"A",,"A",,"A"
"20141",2666005,45,0,"1","420","D","12","D",35,"D",,"A",,"A",,"A",,"A"
"20141",2666045,33,0,"1","420","D","12","D",140,"D",,"A",,"A",,"A",,"A"
"20141",2666295,27,0,"1","405","D","12","D",250,"D",,"A",,"A",,"A",,"A"
"20141",2666485,44,0,"1","420","D","11","D",116,"D",,"A",,"A",,"A",,"A"
"20141",2666485,45,0,"1","420","D","12","D",128,"D",,"A",,"A",,"A",,"A"
"20141",2666795,33,0,"1","400","D","01","D",20,"D",,"A",,"A",,"A",,"A"
"20141",2666805,97,0,"1","400","D","01","D",18,"D",,"A",,"A",,"A",,"A"
"20141",2666805,98,0,"1","420","D","01","D",140,"D",,"A",,"A",,"A",,"A"
"20141",2666905,42,0,"1","400","D","12","D",20,"F",,"A",,"A",,"A",,"A"
"20141",2667135,39,0,"1","420","D","01","D",100,"D",,"A",,"A",,"A",,"A"
"20141",2667135,40,0,"1","410","D","01","D",70,"D",,"A",,"A",,"A",,"A"
"20141",2667235,36,0,"1","410","D","01","D",75,"D",,"A",,"A",,"A",,"A"
"20141",2667235,37,0,"1","420","D","01","D",150,"D",,"A",,"A",,"A",,"A"
"20141",2667295,69,0,"1","420","D","12","D",88,"D",,"A",,"A",,"A",,"A"
"20141",2667445,44,0,"1","400","D","01","D",25,"D",,"A",,"A",,"A",,"A"
"20141",2667475,48,0,"1","410","D","12","D",25,"D",,"A",,"A",,"A",,"A"
"20141",2667505,51,0,"2","420","D","11","D",168,"D",,"A",,"A",,"A",,"A"
"20141",2667535,73,0,"1","420","D","12","D",79,"D",,"A",,"A",,"A",,"A"
"20141",2667655,30,0,"1","420","D","12","D",156,"D",,"A",,"A",,"A",,"A"
"20141",2668015,29,0,"1","420","D","12","D",36,"D",,"A",,"A",,"A",,"A"
"20141",2668115,84,0,"1","420","D","01","D",53,"D",,"A",,"A",,"A",,"A"
"20141",2668175,19,0,"1","400","D","12","D",32,"D",,"A",,"A",,"A",,"A"
"20141",2668175,20,0,"1","410","D","12","D",54,"D",,"A",,"A",,"A",,"A"
"20141",2668235,43,0,"1","405","D","12","D",360,"D",,"A",,"A",,"A",,"A"
"20141",2668255,25,0,"1","420","D","01","D",109,"D",,"A",,"A",,"A",,"A"
"20141",2668385,20,0,"1","400","D","01","D",30,"D",,"A",,"A",,"A",,"A"
"20141",2668385,21,0,"1","420","D","01","D",30,"D",,"A",,"A",,"A",,"A"
"20141",2668425,34,0,"1","420","D","12","D",32,"D",,"A",,"A",,"A",,"A"
"20141",2668425,35,0,"1","410","D","12","D",5,"D",,"A",,"A",,"A",,"A"
"20141",2668455,37,0,"1","410","D","12","D",36,"D",,"A",,"A",,"A",,"A"
"20141",2668585,65,0,"1","420","D","12","D",450,"D",,"A",,"A",,"A",,"A"
"20141",2668585,66,0,"2","420","D","11","D",102,"D",,"A",,"A",,"A",,"A"
"20141",2668675,35,0,"1","400","D","01","D",80,"D",,"A",,"A",,"A",,"A"
"20141",2668685,24,0,"1","410","D","01","D",16,"D",,"A",,"A",,"A",,"A"
"20141",2668735,42,0,"1","420","D","01","D",88,"D",,"A",,"A",,"A",,"A"
"20141",2668785,49,0,"1","420","D","11","D",20,"D",,"A",,"A",,"A",,"A"
"20141",2668845,21,0,"2","420","D","11","D",62,"D",,"A",,"A",,"A",,"A"
"20141",2669045,20,0,"2","430","D","12","D",.,"H","415","D","410","D",,"A",,"A"
"20141",2669045,20,1,"2","420","D","12","D",44,"E",,"A",,"A",,"A",,"A"
"20141",2669045,20,2,"2","410","D","12","D",20,"E",,"A",,"A",,"A",,"A"
"20141",2669055,46,0,"1","420","D","02","D",58,"D",,"A",,"A",,"A",,"A"
"20141",2669055,47,0,"1","400","D","02","D",48,"D",,"A",,"A",,"A",,"A"
"20141",2669455,40,0,"1","400","D","01","D",20,"D",,"A",,"A",,"A",,"A"
"20141",2669455,41,0,"1","405","D","01","D",165,"D",,"A",,"A",,"A",,"A"
"20141",2669515,33,0,"1","420","D","02","D",120,"D",,"A",,"A",,"A",,"A"
"20141",2669685,22,0,"1","400","D","01","D",20,"D",,"A",,"A",,"A",,"A"
"20141",2669745,31,0,"1","410","D","12","D",36,"D",,"A",,"A",,"A",,"A"
"20141",2669745,32,0,"2","410","D","12","D",42,"D",,"A",,"A",,"A",,"A"
"20141",2669805,72,0,"1","400","D","12","D",55,"D",,"A",,"A",,"A",,"A"
"20141",2669805,73,0,"2","400","D","12","D",53,"D",,"A",,"A",,"A",,"A"
"20141",2669815,36,0,"1","420","D","12","D",80,"D",,"A",,"A",,"A",,"A"
"20141",2669815,37,0,"1","420","D","01","D",100,"D",,"A",,"A",,"A",,"A"
"20141",2669845,58,0,"1","420","D","02","D",284,"D",,"A",,"A",,"A",,"A"
"20141",2669845,59,0,"1","400","D","02","D",30,"D",,"A",,"A",,"A",,"A"
"20141",2669865,55,0,"1","420","D","02","D",40,"D",,"A",,"A",,"A",,"A"
"20141",2669865,56,0,"1","410","D","02","D",560,"D",,"A",,"A",,"A",,"A"
"20141",2670015,50,0,"1","420","D","02","D",278,"D",,"A",,"A",,"A",,"A"
"20141",2670065,35,0,"1","410","D","01","D",49,"D",,"A",,"A",,"A",,"A"
"20141",2670065,36,0,"1","410","D","01","D",49,"D",,"A",,"A",,"A",,"A"
"20141",2670085,25,0,"1","420","D","02","D",85,"D",,"A",,"A",,"A",,"A"
"20141",2670085,26,0,"2","410","D","12","D",40,"D",,"A",,"A",,"A",,"A"
"20141",2670105,87,0,"2","420","D","12","D",46,"D",,"A",,"A",,"A",,"A"
"20141",2670125,46,0,"1","420","D","01","D",110,"D",,"A",,"A",,"A",,"A"
"20141",2670245,47,0,"2","420","D","12","D",254,"D",,"A",,"A",,"A",,"A"
"20141",2670345,60,0,"1","420","D","02","D",85,"D",,"A",,"A",,"A",,"A"
"20141",2670355,43,0,"2","410","D","12","D",30,"D",,"A",,"A",,"A",,"A"
"20141",2670365,23,0,"1","420","D","01","D",87,"D",,"A",,"A",,"A",,"A"
"20141",2670445,34,0,"1","410","D","02","D",30,"D",,"A",,"A",,"A",,"A"
"20141",2670445,35,0,"1","420","D","02","D",28,"D",,"A",,"A",,"A",,"A"
"20141",2670445,36,0,"2","420","D","12","D",92,"D",,"A",,"A",,"A",,"A"
"20141",2670505,22,0,"1","420","D","12","D",85,"D",,"A",,"A",,"A",,"A"
"20141",2670665,68,0,"1","400","D","02","D",50,"D",,"A",,"A",,"A",,"A"
"20141",2670785,32,0,"1","400","D","01","D",40,"D",,"A",,"A",,"A",,"A"
"20141",2670815,46,0,"2","400","D","12","D",30,"D",,"A",,"A",,"A",,"A"
"20141",2670895,26,0,"1","410","D","01","D",16,"D",,"A",,"A",,"A",,"A"
"20141",2670915,44,0,"1","420","D","02","D",100,"D",,"A",,"A",,"A",,"A"
"20141",2670995,54,0,"1","420","D","02","D",300,"D",,"A",,"A",,"A",,"A"
"20141",2671085,28,0,"1","420","D","02","D",108,"D",,"A",,"A",,"A",,"A"
"20141",2671205,25,0,"1","420","D","02","D",67,"D",,"A",,"A",,"A",,"A"
"20141",2671205,26,0,"1","410","D","02","D",15,"D",,"A",,"A",,"A",,"A"
"20141",2671235,56,0,"2","410","D","12","D",50,"D",,"A",,"A",,"A",,"A"
"20141",2671335,39,0,"1","420","D","02","D",76,"D",,"A",,"A",,"A",,"A"
"20141",2671335,40,0,"1","400","D","01","D",11,"D",,"A",,"A",,"A",,"A"
"20141",2671475,28,0,"1","400","D","02","D",34,"D",,"A",,"A",,"A",,"A"
"20141",2671505,15,0,"1","420","D","12","D",80,"D",,"A",,"A",,"A",,"A"
"20141",2671585,76,0,"1","410","D","12","D",16,"D",,"A",,"A",,"A",,"A"
"20141",2671625,30,0,"2","420","D","12","D",78,"D",,"A",,"A",,"A",,"A"
"20141",2671635,53,0,"1","420","D","01","D",80,"D",,"A",,"A",,"A",,"A"
"20141",2671705,45,0,"1","400","D","12","D",25,"D",,"A",,"A",,"A",,"A"
"20141",2671735,29,0,"1","405","D","02","D",50,"D",,"A",,"A",,"A",,"A"
"20141",2671765,43,0,"1","410","D","02","D",29,"D",,"A",,"A",,"A",,"A"
"20141",2671765,44,0,"2","410","D","12","D",29,"D",,"A",,"A",,"A",,"A"
"20141",2671865,39,0,"1","420","D","02","D",70,"D",,"A",,"A",,"A",,"A"
"20141",2671965,24,0,"1","430","D","01","D",.,"H","425","D","415","D",,"A",,"A"
"20141",2671965,24,1,"1","420","D","01","D",47,"E",,"A",,"A",,"A",,"A"
"20141",2671965,24,2,"1","420","D","01","D",47,"E",,"A",,"A",,"A",,"A"
"20141",2672075,45,0,"1","410","D","02","D",55,"D",,"A",,"A",,"A",,"A"
"20141",2672075,46,0,"1","420","D","02","D",81,"D",,"A",,"A",,"A",,"A"
"20141",2672165,32,0,"1","420","D","02","D",100,"D",,"A",,"A",,"A",,"A"
"20141",2672205,32,0,"1","400","D","01","D",24,"D",,"A",,"A",,"A",,"A"
"20141",2672205,33,0,"1","420","D","02","D",60,"D",,"A",,"A",,"A",,"A"
"20141",2672245,19,0,"1","420","D","12","D",47,"D",,"A",,"A",,"A",,"A"
"20141",2672325,52,0,"1","410","D","02","D",57,"D",,"A",,"A",,"A",,"A"
"20141",2672325,53,0,"1","420","D","01","D",36,"D",,"A",,"A",,"A",,"A"
"20141",2672525,67,0,"1","420","D","12","D",120,"D",,"A",,"A",,"A",,"A"
"20141",2672615,33,0,"1","420","D","02","D",75,"D",,"A",,"A",,"A",,"A"
"20141",2672665,43,0,"1","420","D","01","D",65,"D",,"A",,"A",,"A",,"A"
"20141",2672845,25,0,"1","400","D","02","D",30,"D",,"A",,"A",,"A",,"A"
"20141",2672925,55,0,"1","400","D","01","D",27,"D",,"A",,"A",,"A",,"A"
"20141",2673105,30,0,"1","410","D","02","D",29,"D",,"A",,"A",,"A",,"A"
"20141",2673125,60,0,"1","400","D","12","D",40,"D",,"A",,"A",,"A",,"A"
"20141",2673165,27,0,"1","400","D","01","D",20,"D",,"A",,"A",,"A",,"A"
"20141",2673195,41,0,"1","405","D","12","D",259,"D",,"A",,"A",,"A",,"A"
"20141",2673225,33,0,"1","400","D","01","D",15,"D",,"A",,"A",,"A",,"A"
"20141",2673225,34,0,"1","410","D","01","D",45,"D",,"A",,"A",,"A",,"A"
"20141",2673225,35,0,"1","405","D","01","D",112,"D",,"A",,"A",,"A",,"A"
"20141",2673245,43,0,"1","410","D","01","D",114,"D",,"A",,"A",,"A",,"A"
"20141",2673285,37,0,"2","405","D","12","D",85,"D",,"A",,"A",,"A",,"A"
"20141",2673375,49,0,"1","420","D","01","D",130,"D",,"A",,"A",,"A",,"A"
"20141",2673405,37,0,"2","410","D","12","D",5,"D",,"A",,"A",,"A",,"A"
"20141",2673405,38,0,"2","420","D","12","D",37,"D",,"A",,"A",,"A",,"A"
"20141",2673495,30,0,"1","420","D","02","D",160,"D",,"A",,"A",,"A",,"A"
"20141",2673545,43,0,"1","400","D","01","D",25,"D",,"A",,"A",,"A",,"A"
"20141",2673555,16,0,"1","420","D","12","D",65,"D",,"A",,"A",,"A",,"A"
"20141",2673585,38,0,"1","420","D","01","D",94,"D",,"A",,"A",,"A",,"A"
"20141",2673705,34,0,"1","420","D","02","D",36,"D",,"A",,"A",,"A",,"A"
"20141",2673765,39,0,"1","420","D","12","D",103,"D",,"A",,"A",,"A",,"A"
"20141",2673775,47,0,"1","420","D","02","D",101,"D",,"A",,"A",,"A",,"A"
"20141",2673895,51,0,"1","420","D","02","D",68,"D",,"A",,"A",,"A",,"A"
"20141",2673915,31,0,"1","420","D","02","D",101,"D",,"A",,"A",,"A",,"A"
"20141",2673985,57,0,"1","420","D","02","D",40,"D",,"A",,"A",,"A",,"A"
"20141",2674055,29,0,"1","400","D","02","D",35,"D",,"A",,"A",,"A",,"A"
"20141",2674485,38,0,"1","420","D","02","D",350,"D",,"A",,"A",,"A",,"A"
"20141",2674585,44,0,"2","400","D","12","D",20,"D",,"A",,"A",,"A",,"A"
"20141",2674635,48,0,"2","420","D","12","D",86,"D",,"A",,"A",,"A",,"A"
"20141",2674715,62,0,"1","420","D","12","D",75,"D",,"A",,"A",,"A",,"A"
"20141",2674815,43,0,"1","420","D","12","D",117,"D",,"A",,"A",,"A",,"A"
"20141",2674815,44,0,"2","420","D","12","D",117,"D",,"A",,"A",,"A",,"A"
"20141",2674855,41,0,"2","420","D","12","D",88,"D",,"A",,"A",,"A",,"A"
"20141",2674875,45,0,"1","420","D","02","D",220,"D",,"A",,"A",,"A",,"A"
"20141",2674875,46,0,"2","420","D","12","D",2300,"D",,"A",,"A",,"A",,"A"
"20141",2674925,37,0,"1","400","D","12","D",74,"D",,"A",,"A",,"A",,"A"
"20141",2675005,49,0,"1","400","D","02","D",30,"F",,"A",,"A",,"A",,"A"
"20141",2675015,19,0,"1","420","D","12","D",65,"D",,"A",,"A",,"A",,"A"
"20141",2675135,51,0,"1","420","D","01","D",65,"D",,"A",,"A",,"A",,"A"
"20141",2675135,52,0,"1","410","D","01","D",15,"D",,"A",,"A",,"A",,"A"
"20141",2675365,40,0,"1","420","D","02","D",160,"D",,"A",,"A",,"A",,"A"
"20141",2675475,32,0,"1","410","D","12","D",40,"D",,"A",,"A",,"A",,"A"
"20141",2675535,23,0,"1","410","D","01","D",15,"D",,"A",,"A",,"A",,"A"
"20141",2675615,19,0,"1","400","D","01","D",50,"D",,"A",,"A",,"A",,"A"
"20141",2675615,20,0,"1","420","D","01","D",57,"D",,"A",,"A",,"A",,"A"
"20141",2675645,55,0,"1","405","D","02","D",140,"D",,"A",,"A",,"A",,"A"
"20141",2675675,37,0,"1","410","D","02","D",30,"D",,"A",,"A",,"A",,"A"
"20141",2675675,38,0,"1","420","D","02","D",290,"D",,"A",,"A",,"A",,"A"
"20141",2675925,47,0,"1","410","D","02","D",29,"D",,"A",,"A",,"A",,"A"
"20141",2675975,19,0,"1","420","D","02","D",65,"D",,"A",,"A",,"A",,"A"
"20141",2676075,34,0,"1","420","D","12","D",110,"D",,"A",,"A",,"A",,"A"
"20141",2676135,21,0,"1","420","D","01","D",50,"D",,"A",,"A",,"A",,"A"
"20141",2676315,36,0,"1","405","D","12","D",1301,"D",,"A",,"A",,"A",,"A"
"20141",2676345,30,0,"1","420","D","12","D",179,"D",,"A",,"A",,"A",,"A"
"20141",2676445,33,0,"1","400","D","02","D",12,"D",,"A",,"A",,"A",,"A"
"20141",2676485,40,0,"1","420","D","02","D",64,"D",,"A",,"A",,"A",,"A"
"20141",2676585,45,0,"1","420","D","01","D",36,"D",,"A",,"A",,"A",,"A"
"20141",2676585,46,0,"2","400","D","12","D",14,"D",,"A",,"A",,"A",,"A"
"20141",2676615,31,0,"1","400","D","01","D",42,"D",,"A",,"A",,"A",,"A"
"20141",2676725,22,0,"1","410","D","01","D",17,"F",,"A",,"A",,"A",,"A"
"20141",2676755,45,0,"1","405","D","12","D",600,"D",,"A",,"A",,"A",,"A"
"20141",2676815,33,0,"1","410","D","01","D",70,"D",,"A",,"A",,"A",,"A"
"20141",2676845,49,0,"2","405","D","12","D",150,"D",,"A",,"A",,"A",,"A"
"20141",2677355,104,0,"1","420","D","02","D",65,"D",,"A",,"A",,"A",,"A"
"20141",2677355,105,0,"1","420","D","02","D",65,"D",,"A",,"A",,"A",,"A"
"20141",2677705,22,0,"1","420","D","02","D",27,"D",,"A",,"A",,"A",,"A"
"20141",2677735,36,0,"1","405","D","02","D",112,"D",,"A",,"A",,"A",,"A"
"20141",2677745,35,0,"1","420","D","02","D",101,"D",,"A",,"A",,"A",,"A"
"20141",2677785,14,0,"1","420","D","12","D",36,"D",,"A",,"A",,"A",,"A"
"20141",2678185,21,0,"1","400","D","02","D",145,"D",,"A",,"A",,"A",,"A"
"20141",2678185,22,0,"1","420","D","02","D",68,"D",,"A",,"A",,"A",,"A"
"20141",2678285,30,0,"1","420","D","01","D",150,"D",,"A",,"A",,"A",,"A"
"20141",2678285,31,0,"2","400","D","12","D",30,"D",,"A",,"A",,"A",,"A"
"20141",2678355,73,0,"1","420","D","01","D",25,"D",,"A",,"A",,"A",,"A"
"20141",2678375,58,0,"1","400","D","01","D",25,"D",,"A",,"A",,"A",,"A"
"20141",2678385,18,0,"1","420","D","12","D",70,"D",,"A",,"A",,"A",,"A"
"20141",2678435,34,0,"1","420","D","02","D",119,"D",,"A",,"A",,"A",,"A"
"20141",2678615,60,0,"2","400","D","12","D",35,"D",,"A",,"A",,"A",,"A"
"20141",2678625,84,0,"1","400","D","02","D",24,"D",,"A",,"A",,"A",,"A"
"20141",2678655,52,0,"1","420","D","01","D",89,"D",,"A",,"A",,"A",,"A"
"20141",2678685,31,0,"1","420","D","02","D",40,"D",,"A",,"A",,"A",,"A"
"20141",2678685,32,0,"2","405","D","12","D",45,"D",,"A",,"A",,"A",,"A"
"20141",2678905,60,0,"1","420","D","12","D",70,"D",,"A",,"A",,"A",,"A"
"20141",2678905,61,0,"1","420","D","01","D",70,"D",,"A",,"A",,"A",,"A"
"20141",2679055,36,0,"1","420","D","02","D",66,"D",,"A",,"A",,"A",,"A"
"20141",2679255,34,0,"1","420","D","02","D",2,"D",,"A",,"A",,"A",,"A"
"20141",2679545,48,0,"1","400","D","12","D",155,"D",,"A",,"A",,"A",,"A"
"20141",2679585,36,0,"1","400","D","02","D",23,"D",,"A",,"A",,"A",,"A"
"20141",2679615,37,0,"1","410","D","02","D",68,"D",,"A",,"A",,"A",,"A"
"20141",2679805,69,0,"1","420","D","01","D",404,"D",,"A",,"A",,"A",,"A"
"20141",2679805,70,0,"2","420","D","12","D",347,"D",,"A",,"A",,"A",,"A"
"20141",2679825,29,0,"2","405","D","12","D",37,"D",,"A",,"A",,"A",,"A"
"20141",2679905,35,0,"1","405","D","02","D",110,"D",,"A",,"A",,"A",,"A"
"20141",2679965,27,0,"1","400","D","12","D",42,"D",,"A",,"A",,"A",,"A"
"20141",2679995,42,0,"1","420","D","02","D",123,"D",,"A",,"A",,"A",,"A"
"20141",2680005,30,0,"1","420","D","02","D",14,"D",,"A",,"A",,"A",,"A"
"20141",2680195,51,0,"2","420","D","12","D",78,"D",,"A",,"A",,"A",,"A"
"20141",2680284,59,0,"2","405","D","10","D",136,"D",,"A",,"A",,"A",,"A"
"20141",2680444,45,0,"1","410","D","11","D",40,"D",,"A",,"A",,"A",,"A"
"20141",2680564,14,0,"2","400","D","10","D",32,"D",,"A",,"A",,"A",,"A"
"20141",2680604,17,0,"1","420","D","10","D",179,"D",,"A",,"A",,"A",,"A"
"20141",2680644,63,0,"1","400","D","10","D",24,"D",,"A",,"A",,"A",,"A"
"20141",2680764,37,0,"2","405","D","10","D",155,"D",,"A",,"A",,"A",,"A"
"20141",2680964,17,0,"1","400","D","12","D",128,"D",,"A",,"A",,"A",,"A"
"20141",2681124,46,0,"2","430","D","10","D",.,"H","410","D","405","D","415","D",,"A"
"20141",2681124,46,1,"2","410","D","10","D",48,"E",,"A",,"A",,"A",,"A"
"20141",2681124,46,2,"2","420","D","10","D",167,"E",,"A",,"A",,"A",,"A"
"20141",2681154,50,0,"1","420","D","11","D",223,"D",,"A",,"A",,"A",,"A"
"20141",2681204,28,0,"2","400","D","10","D",10,"D",,"A",,"A",,"A",,"A"
"20141",2681404,17,0,"2","420","D","10","D",120,"D",,"A",,"A",,"A",,"A"
"20141",2681454,23,0,"1","410","D","12","D",48,"D",,"A",,"A",,"A",,"A"
"20141",2681544,64,0,"1","420","D","12","D",99,"D",,"A",,"A",,"A",,"A"
"20141",2681574,17,0,"1","410","D","10","D",39,"D",,"A",,"A",,"A",,"A"
"20141",2681624,28,0,"1","410","D","11","D",40,"D",,"A",,"A",,"A",,"A"
"20141",2681674,29,0,"1","420","D","12","D",122,"D",,"A",,"A",,"A",,"A"
"20141",2681764,20,0,"1","405","D","10","D",37,"D",,"A",,"A",,"A",,"A"
"20141",2681764,21,0,"2","405","D","10","D",157,"D",,"A",,"A",,"A",,"A"
"20141",2681774,22,0,"1","420","D","12","D",150,"D",,"A",,"A",,"A",,"A"
"20141",2681784,45,0,"1","410","D","10","D",16,"D",,"A",,"A",,"A",,"A"
"20141",2681794,43,0,"1","410","D","12","D",40,"D",,"A",,"A",,"A",,"A"
"20141",2681794,44,0,"2","420","D","10","D",68,"D",,"A",,"A",,"A",,"A"
"20141",2681844,38,0,"1","410","D","12","D",39,"D",,"A",,"A",,"A",,"A"
"20141",2682064,58,0,"1","400","D","11","D",20,"D",,"A",,"A",,"A",,"A"
"20141",2682124,15,0,"2","410","D","10","D",16,"D",,"A",,"A",,"A",,"A"
"20141",2682234,45,0,"1","420","D","12","D",65,"D",,"A",,"A",,"A",,"A"
"20141",2682354,29,0,"1","420","D","11","D",105,"D",,"A",,"A",,"A",,"A"
"20141",2682464,46,0,"1","400","D","12","D",37,"D",,"A",,"A",,"A",,"A"
"20141",2682604,49,0,"1","420","D","12","D",70,"D",,"A",,"A",,"A",,"A"
"20141",2682604,50,0,"2","400","D","10","D",68,"D",,"A",,"A",,"A",,"A"
"20141",2682724,40,0,"1","400","D","12","D",30,"D",,"A",,"A",,"A",,"A"
"20141",2682844,32,0,"1","410","D","11","D",14,"D",,"A",,"A",,"A",,"A"
"20141",2682894,62,0,"1","420","D","11","D",108,"D",,"A",,"A",,"A",,"A"
"20141",2682964,41,0,"1","420","D","11","D",320,"D",,"A",,"A",,"A",,"A"
"20141",2683054,26,0,"2","410","D","10","D",40,"F",,"A",,"A",,"A",,"A"
"20141",2683114,35,0,"1","420","D","12","D",40,"D",,"A",,"A",,"A",,"A"
"20141",2683234,58,0,"1","400","D","12","D",34,"D",,"A",,"A",,"A",,"A"
"20141",2683234,59,0,"1","420","D","12","D",75,"D",,"A",,"A",,"A",,"A"
"20141",2683294,15,0,"1","420","D","11","D",80,"D",,"A",,"A",,"A",,"A"
"20141",2683344,33,0,"1","420","D","11","D",65,"D",,"A",,"A",,"A",,"A"
"20141",2683354,74,0,"1","420","D","11","D",75,"D",,"A",,"A",,"A",,"A"
"20141",2683434,54,0,"1","420","D","11","D",30,"D",,"A",,"A",,"A",,"A"
"20141",2683554,35,0,"1","420","D","12","D",50,"D",,"A",,"A",,"A",,"A"
"20141",2683694,46,0,"2","420","D","10","D",216,"D",,"A",,"A",,"A",,"A"
"20141",2683714,66,0,"1","420","D","12","D",107,"D",,"A",,"A",,"A",,"A"
"20141",2683754,41,0,"1","400","D","10","D",32,"D",,"A",,"A",,"A",,"A"
"20141",2683814,44,0,"2","420","D","10","D",100,"D",,"A",,"A",,"A",,"A"
"20141",2683854,95,0,"1","400","D","12","D",25,"D",,"A",,"A",,"A",,"A"
"20141",2683924,44,0,"1","405","D","10","D",400,"D",,"A",,"A",,"A",,"A"
"20141",2683984,18,0,"1","420","D","10","D",260,"D",,"A",,"A",,"A",,"A"
"20141",2684024,66,0,"1","420","D","12","D",117,"D",,"A",,"A",,"A",,"A"
"20141",2684044,37,0,"1","400","D","12","D",25,"D",,"A",,"A",,"A",,"A"
"20141",2684074,32,0,"1","420","D","11","D",115,"D",,"A",,"A",,"A",,"A"
"20141",2684104,20,0,"1","420","D","12","D",105,"D",,"A",,"A",,"A",,"A"
"20141",2684194,40,0,"1","410","D","10","D",15,"D",,"A",,"A",,"A",,"A"
"20141",2684194,41,0,"1","420","D","11","D",62,"D",,"A",,"A",,"A",,"A"
"20141",2684234,72,0,"1","420","D","12","D",175,"D",,"A",,"A",,"A",,"A"
"20141",2684344,44,0,"1","420","D","10","D",201,"D",,"A",,"A",,"A",,"A"
"20141",2684344,45,0,"2","420","D","10","D",201,"D",,"A",,"A",,"A",,"A"
"20141",2684424,46,0,"1","420","D","11","D",100,"D",,"A",,"A",,"A",,"A"
"20141",2684434,44,0,"1","420","D","11","D",85,"D",,"A",,"A",,"A",,"A"
"20141",2684464,15,0,"2","420","D","10","D",120,"D",,"A",,"A",,"A",,"A"
"20141",2684474,28,0,"1","400","D","10","D",48,"D",,"A",,"A",,"A",,"A"
"20141",2684494,83,0,"1","420","D","12","D",91,"D",,"A",,"A",,"A",,"A"
"20141",2684564,13,0,"1","420","D","12","D",135,"D",,"A",,"A",,"A",,"A"
"20141",2684654,12,0,"1","420","D","11","D",45,"D",,"A",,"A",,"A",,"A"
"20141",2684714,89,0,"1","410","D","11","D",15,"D",,"A",,"A",,"A",,"A"
"20141",2684804,30,0,"1","420","D","12","D",110,"D",,"A",,"A",,"A",,"A"
"20141",2684844,36,0,"2","400","D","10","D",56,"D",,"A",,"A",,"A",,"A"
"20141",2684844,37,0,"2","400","D","10","D",25,"D",,"A",,"A",,"A",,"A"
